t_ms,e1,e2,e3,e4,e5,e6,e7
0.375,0.1010942060758589,0.08385153947822228,0.08417939912867341,0.10027354114535576,0.12218729610961906,0.10027354114535576,0.08417939912867341
0.4,0.10839358740013566,0.08993452282742728,0.08978803552346418,0.10689402834749101,0.13088356656540795,0.10689402834749102,0.08978803552346416
0.42500000000000004,0.11600152812508742,0.0962690158388625,0.09559660437497075,0.1137556526658661,0.13996089656014046,0.11375565266586611,0.09559660437497075
0.45,0.12399643120985243,0.10291945980137425,0.10166512066315185,0.12092816718762575,0.14951171950546094,0.12092816718762575,0.10166512066315185
0.47500000000000003,0.1324461848465023,0.10994212597006121,0.1080432658116421,0.12846842582368778,0.15961480958687213,0.12846842582368778,0.10804326581164209
0.5,0.14141233670082923,0.11738858966060725,0.1147741313733578,0.13642473343912628,0.17034037343629196,0.13642473343912628,0.11477413137335779
0.525,0.15095322715317752,0.1253083885437256,0.12189695276619236,0.14483989376122408,0.18175361399539278,0.14483989376122408,0.12189695276619236
0.55,0.16112592740373388,0.1337507800194208,0.12944878452673483,0.1537528920242151,0.19391661015009157,0.15375289202421513,0.12944878452673483
0.5750000000000001,0.17198717115571902,0.1427657633263536,0.1374653378414936,0.16319948791651145,0.2068887976279587,0.16319948791651145,0.1374653378414936
0.6000000000000001,0.18359348487633503,0.15240452141562277,0.1459811790461765,0.17321197606020253,0.22072635572286825,0.17321197606020253,0.14598117904617647
0.625,0.1960006903772247,0.16271940979792388,0.1550294415196438,0.18381830620221673,0.23548073604967956,0.18381830620221676,0.1550294415196438
0.65,0.20926290348680004,0.17376359045859577,0.16464115724872266,0.19504068219678541,0.25119646771149123,0.19504068219678547,0.16464115724872266
0.675,0.22343108758428823,0.18559037237890524,0.17484426575066445,0.2068936831547341,0.26790825684626657,0.20689368315473414,0.17484426575066445
0.7000000000000001,0.23855115053077725,0.1982522786061189,0.1856623103655075,0.21938187981514956,0.28563728498477126,0.2193818798151496,0.18566231036550748
0.7250000000000001,0.25466150656240133,0.21179981810566473,0.19711278933935142,0.23249685975666462,0.3043865095116068,0.23249685975666462,0.19711278933935134
0.75,0.2717899639224689,0.22627990162479908,0.20920509301500803,0.24621352702146826,0.32413468069254325,0.24621352702146826,0.209205093015008
0.775,0.28994974240059684,0.24173380444042133,0.22193792760483205,0.2604855023393045,0.3448287073429606,0.26048550233930456,0.22193792760483202
0.8,0.30913436794773363,0.25819454307555983,0.23529609799686074,0.2752394162202087,0.3663739205608089,0.2752394162202087,0.23529609799686066
0.8250000000000001,0.3293111291741728,0.27568349479509,0.24924649445369595,0.29036785736563814,0.38862169867238483,0.2903678573656382,0.2492464944536959
0.8500000000000001,0.350412709004864,0.2942060446620531,0.2637330994322148,0.3057207152585491,0.41135383023332506,0.3057207152585491,0.2637330994322147
0.875,0.372326522725744,0.31374599216008764,0.2786708011437863,0.32109464566566087,0.4342629204399096,0.3210946456656609,0.27867080114378623
0.9,0.39488120392199366,0.3342583855626586,0.2939377721729472,0.3362204055905185,0.456928122310319,0.3362204055905186,0.29393777217294714
0.925,0.41782959217470117,0.35566037632681813,0.3093661500358721,0.3507478748073633,0.4787855583714379,0.3507478748073633,0.30936615003587203
0.9500000000000001,0.44082751250277885,0.3778195991342,0.32473075252984834,0.36422874406883,0.4990930957348836,0.36422874406883005,0.3247307525298483
0.9750000000000001,0.46340763799892204,0.40053949149848583,0.33973559226526956,0.37609716494556256,0.5168898151621136,0.3760971649455626,0.3397355922652695
1.0,0.4849478678309496,0.423540883783435,0.35399805145640867,0.38564920710628975,0.5309518243435161,0.3856492071062898,0.35399805145640856
1.0250000000000001,0.5046340563993137,0.4464391437250406,0.36703078577226134,0.39202286466518554,0.5397483496600584,0.3920228646651856,0.3670307857722613
1.05,0.5214177903174567,0.4687162004452329,0.3782218124043139,0.39418171661041446,0.5414056997263259,0.3941817166104145,0.37822181240431385
1.075,0.5339715112099042,0.4896869906522429,0.38681389553577844,0.39090727793649177,0.5336920619537188,0.3909072779364919,0.38681389553577844
1.1,0.5406459942444031,0.5084604102857134,0.3918853879865198,0.3808075786468703,0.5140431468074007,0.3808075786468704,0.39188538798651973
1.125,0.5394394149022368,0.5238959422952437,0.3923362416826502,0.3623523382912283,0.47965651707394846,0.3623523382912284,0.39233624168265013
1.1500000000000001,0.5279932282997234,0.5345590811463155,0.3868850391866496,0.3339475773923625,0.42768842169095234,0.33394757739236264,0.38688503918664957
1.175,0.5036375976838785,0.5386818776921913,0.3740855602844384,0.29406324997234423,0.3555859192765134,0.29406324997234434,0.3740855602844384
1.2000000000000002,0.4635167551776271,0.5341397598199853,0.35237421264662144,0.24142429425180853,0.26157104950519905,0.24142429425180859,0.35237421264662133
1.225,0.4048290677796091,0.5184623734460609,0.3201617224967919,0.17526561106023844,0.14525402441036855,0.17526561106023858,0.3201617224967918
1.25,0.3252115504763707,0.488903961474687,0.2759821399350119,0.09563263269976194,0.008285642622715647,0.09563263269976206,0.2759821399350118
1.2750000000000001,0.22327548964166838,0.4426057517327218,0.21870700157142767,0.0036818241180155177,-0.14512181172166522,0.0036818241180156287,0.21870700157142758
1.3,0.0992508272488481,0.37688462814142554,0.14781963568776854,-0.09809418833546667,-0.30803418412808115,-0.09809418833546661,0.14781963568776846
1.3250000000000002,-0.04437737307559705,0.2896718026834255,0.06372248129736581,-0.20581074485873313,-0.4712066569041315,-0.20581074485873319,0.06372248129736574
1.35,-0.20243681786612627,0.18009330963465878,-0.03197891704395454,-0.31438835424183204,-0.6241448255615483,-0.3143883542418319,-0.031978917043954565
1.375,-0.3670775730740858,0.049125031947149504,-0.13629918355197834,-0.41803589123234347,-0.756665361046147,-0.41803589123234347,-0.1362991835519784
1.4000000000000001,-0.5284081658536927,-0.09982452929940812,-0.24489807177334644,-0.5109668308091516,-0.8605760718225526,-0.5109668308091516,-0.24489807177334638
1.425,-0.6757704883436461,-0.2606209312085476,-0.35237785290255064,-0.5882045616255496,-0.9309925600879108,-0.5882045616255496,-0.35237785290255075
1.4500000000000002,-0.7994166448091501,-0.42462760388293247,-0.45285891960498426,-0.6462803625721703,-0.9669104996109785,-0.6462803625721704,-0.45285891960498414
1.475,-0.8921420852330206,-0.5815773444331127,-0.5407474010089749,-0.6836461731960033,-0.9709202347946707,-0.6836461731960035,-0.5407474010089748
1.5,-0.9503899666693597,-0.7210151706808472,-0.6115261464296743,-0.700711748729865,-0.9482473939074874,-0.7007117487298652,-0.6115261464296742
1.5250000000000001,-0.9745178864919405,-0.8339930330166301,-0.6623703228179586,-0.6995334019725425,-0.9054861596808146,-0.6995334019725427,-0.6623703228179584
1.55,-0.9682260015897434,-0.9145439033494662,-0.6924335240975693,-0.6832768463162457,-0.8493998735807503,-0.6832768463162459,-0.6924335240975692
1.5750000000000002,-0.9374237649752443,-0.9605019530921052,-0.7027540206647989,-0.6556143429504073,-0.7860379006867366,-0.6556143429504075,-0.7027540206647986
1.6,-0.8889340645973199,-0.9734652725921679,-0.695846622179165,-0.6201943100625421,-0.720250712155118,-0.6201943100625422,-0.6958466221791648
1.625,-0.8293793684051408,-0.958003023859474,-0.6751235896833294,-0.5802641181072384,-0.6555549162474538,-0.5802641181072384,-0.6751235896833293
1.6500000000000001,-0.7644380013057598,-0.920437305438373,-0.6443034156999776,-0.5384652053859649,-0.5942371880725253,-0.538465205385965,-0.6443034156999774
1.675,-0.6984963192000452,-0.8675898687582063,-0.6069280649238857,-0.4967754305516912,-0.537581097453353,-0.4967754305516913,-0.6069280649238856
1.7000000000000002,-0.6346158898316756,-0.8057889176311529,-0.5660468357098801,-0.45655324046389656,-0.48612758847306387,-0.45655324046389667,-0.56604683570988
1.725,-0.5746962378711127,-0.740266433276707,-0.5240677195103864,-0.41863725863459156,-0.43991477607898055,-0.41863725863459167,-0.5240677195103864
1.75,-0.5197240604218337,-0.6749296829935816,-0.4827412615916488,-0.3834646788573289,-0.3986722341756082,-0.38346467885732893,-0.4827412615916487
1.7750000000000001,-0.4700321313187346,-0.6124073265911265,-0.4432292952091099,-0.35118476817969774,-0.36196456576609615,-0.3511847681796978,-0.4432292952091098
1.8,-0.4255252504160297,-0.5542509045289415,-0.4062147745058655,-0.32175523004191703,-0.32928954677649713,-0.32175523004191703,-0.4062147745058655
1.8250000000000002,-0.3858567398104402,-0.5011927208173038,-0.37202057138421857,-0.2950173500613176,-0.30014021722026996,-0.2950173500613176,-0.3720205713842185
1.85,-0.35055507440404726,-0.45339557840384664,-0.3407178824076951,-0.27075072052558563,-0.27404065643332026,-0.27075072052558563,-0.34071788240769507
1.875,-0.3191080715205829,-0.41066177869023623,-0.3122152823856671,-0.24871067421296697,-0.2505638060168888,-0.24871067421296703,-0.3122152823856671
1.9000000000000001,-0.29101450935157813,-0.37259143687031976,-0.28632641750503945,-0.22865225311254353,-0.22933779901390153,-0.22865225311254359,-0.28632641750503945
1.925,-0.26581258043292744,-0.33869312080408,-0.26281820559263264,-0.21034433442516717,-0.21004543085889293,-0.21034433442516723,-0.26281820559263264
1.9500000000000002,-0.2430929052954772,-0.3084554942670657,-0.24144306807485547,-0.19357694078471777,-0.1924199115703672,-0.19357694078471782,-0.24144306807485547
1.975,-0.2225018985116577,-0.2813898583744485,-0.22195902208823234,-0.1781640719946806,-0.17623891602518546,-0.1781640719946806,-0.22195902208823234
2.0,-0.20373955180655098,-0.25705246191276776,-0.20414107225786507,-0.16394376167596691,-0.16131815751464154,-0.16394376167596694,-0.20414107225786507
2.025,-0.1865543332244027,-0.2350536134355762,-0.1877866867398855,-0.15077654254651393,-0.14750517827544268,-0.15077654254651393,-0.18778668673988544
2.0500000000000003,-0.17073690177274287,-0.2150587398745798,-0.17271745991816856,-0.13854310746305268,-0.134673709119881,-0.13854310746305268,-0.17271745991816856
2.075,-0.15611364531629335,-0.19678493103152486,-0.1587784664742283,-0.1271416658427041,-0.12271874034539906,-0.1271416658427041,-0.15877846647422827
2.1,-0.14254059256178883,-0.17999527736216958,-0.1458363353690725,-0.11648529498213575,-0.11155232365676963,-0.11648529498213578,-0.1458363353690725
2.125,-0.1298979608946508,-0.16449242533808087,-0.13377671597768165,-0.10649945143726144,-0.10110005844524501,-0.10649945143726147,-0.13377671597768165
2.15,-0.11808542729240312,-0.15011217366296625,-0.1225015542750764,-0.09711972057452772,-0.09129818403716987,-0.09711972057452772,-0.1225015542750764
2.1750000000000003,-0.10701811035181945,-0.13671754272144548,-0.11192642254292862,-0.08828982835406521,-0.08209118849271466,-0.08828982835406521,-0.11192642254292862
2.2,-0.09662320053534022,-0.12419350706276511,-0.10197803131455144,-0.07995990809005185,-0.07342984562551017,-0.07995990809005185,-0.10197803131455144
2.225,-0.08683715560640776,-0.11244243947811293,-0.09259198127519759,-0.07208499975771279,-0.06526960053555872,-0.07208499975771279,-0.09259198127519759
2.25,-0.07760337908736038,-0.10138024299550093,-0.08371077490486414,-0.06462375727108023,-0.057569238822045295,-0.06462375727108023,-0.08371077490486414
2.275,-0.06887031830471087,-0.0909331248517311,-0.0752820979782894,-0.05753735074543653,-0.05028979790187663,-0.05753735074543653,-0.0752820979782894
2.3000000000000003,-0.06058995890236125,-0.08103498757246504,-0.06725740172815914,-0.05078858167916047,-0.043393717017384474,-0.05078858167916047,-0.06725740172815914
2.325,-0.05271676656578289,-0.07162548281151777,-0.059590878419639205,-0.04434129166294757,-0.03684428832703635,-0.044341291662947584,-0.05959087841963919
2.35,-0.0452072562977879,-0.06264891354993167,-0.052239048159230785,-0.03816026119033968,-0.03060558617234989,-0.03816026119033968,-0.052239048159230785
2.375,-0.03802058707178816,-0.05405441224341921,-0.045161395541937384,-0.032211995126381246,-0.02464324507099282,-0.032211995126381246,-0.045161395541937384
2.4000000000000004,-0.031120914296576582,-0.045798196470584376,-0.0383228407818535,-0.02646710341804264,-0.01892675652351187,-0.02646710341804264,-0.0383228407818535
2.4250000000000003,-0.0244826519102091,-0.03784917026845857,-0.03169926577603573,-0.020905379937738923,-0.013434332860752652,-0.020905379937738923,-0.03169926577603573
2.45,-0.01810002584390982,-0.030199387600743966,-0.025287550454842843,-0.015524901343784467,-0.008161599113245458,-0.015524901343784467,-0.025287550454842843
2.475,-0.012001467639430769,-0.02287994255032487,-0.01912068701035505,-0.01035568820910257,-0.0031346388232648785,-0.01035568820910257,-0.01912068701035505
